mode,hold_n,tp,sl,trail,n,total_ret,avg_ret,median_ret,win_rate,p95,p05,max_ret,min_ret
fixed,5,0.55,0.05,,101,-0.8517206084992963,-0.008432877311874221,-0.05060000000000005,0.22772277227722773,0.09955349194167311,-0.05060000000000005,0.5494,-0.05060000000000016
fixed,5,0.45,0.15,,101,-0.8526214061520273,-0.008441796100515122,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.44939999999999997,-0.1506
fixed,10,0.1,0.05,,101,-0.8557946880317835,-0.008473214732987955,-0.05060000000000005,0.2871287128712871,0.09940000000000009,-0.05060000000000005,0.09940000000000009,-0.05060000000000016
fixed,25,0.35,0.1,,101,-0.8568982101759364,-0.008484140694811251,-0.10059999999999987,0.32673267326732675,0.3494000000000001,-0.10060000000000009,0.3494000000000003,-0.10060000000000009
trail,3,0.1,,0.1,101,-0.8571031073730733,-0.008486169379931418,-0.027907692307692144,0.26732673267326734,0.09940000000000009,-0.0854056537102474,0.09940000000000009,-0.10060000000000009
trail,5,0.45,,0.25,101,-0.8575754379006746,-0.00849084591980866,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.44939999999999997,-0.16872227074235807
fixed,20,0.45,0.1,,101,-0.8583962452918213,-0.008498972725661597,-0.06506540880503149,0.297029702970297,0.44939999999999997,-0.10060000000000009,0.44939999999999997,-0.10060000000000009
fixed,20,0.65,0.07,,101,-0.8589762502700126,-0.008504715349208046,-0.07060000000000007,0.21782178217821782,0.18134640338504954,-0.07060000000000007,0.6493999999999999,-0.07060000000000018
fixed,10,0.25,0.15,,101,-0.8594799038955481,-0.008509702018767802,-0.03835510204081634,0.31683168316831684,0.2494,-0.1506,0.2494,-0.15060000000000012
trail,10,0.4,,0.25,101,-0.8606400642936173,-0.00852118875538235,-0.03835510204081634,0.297029702970297,0.32691937984496117,-0.13966249999999997,0.3993999999999999,-0.16614054054054056
fixed,10,0.8,0.03,,101,-0.8620306300050182,-0.008534956732722953,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.7994,-0.030600000000000138
fixed,10,0.5,0.15,,101,-0.863460924075501,-0.008549118060153476,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.1506,0.4994,-0.15060000000000012
trail,5,0.45,,0.2,101,-0.8640328868930732,-0.00855478105834726,-0.03185986738238074,0.297029702970297,0.11337849462365572,-0.1129260437375746,0.44939999999999997,-0.16872227074235807
fixed,5,0.45,0.2,,101,-0.8707436768943854,-0.008621224523706787,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.44939999999999997,-0.16872227074235807
fixed,5,0.45,0.25,,101,-0.8707436768943854,-0.008621224523706787,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.44939999999999997,-0.16872227074235807
fixed,20,0.25,0.1,,101,-0.874264336646032,-0.008656082541049822,-0.05785971370143135,0.33663366336633666,0.2494,-0.10060000000000009,0.24940000000000023,-0.10060000000000009
trail,8,0.65,,0.25,101,-0.8744085789174206,-0.008657510682350699,-0.03653486805165636,0.27722772277227725,0.137434188034188,-0.134975,0.6493999999999999,-0.19317950530035327
trail,8,0.12,,0.2,101,-0.8761442588969294,-0.008674695632642865,-0.026852983293556076,0.3564356435643564,0.1194000000000001,-0.134975,0.1194000000000001,-0.19317950530035327
trail,8,0.15,,0.2,101,-0.8769050144146269,-0.008682227865491355,-0.03205020384391395,0.32673267326732675,0.14939999999999992,-0.134975,0.14939999999999992,-0.19317950530035327
trail,8,0.8,,0.2,101,-0.8787424624927921,-0.008700420420720714,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.7994,-0.19317950530035327
fixed,30,0.7,0.07,,101,-0.8805028231613601,-0.008717849734270892,-0.07060000000000007,0.22772277227722773,0.2660200139958015,-0.07060000000000018,0.6993999999999999,-0.07060000000000018
fixed,30,0.35,0.05,,101,-0.880601585607842,-0.008718827580275663,-0.05060000000000005,0.15841584158415842,0.3494000000000001,-0.05060000000000005,0.3494000000000001,-0.05060000000000016
fixed,8,0.8,0.03,,101,-0.8817399888798301,-0.008730098899800297,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.7994,-0.030600000000000138
fixed,10,3.0,0.03,,101,-0.8828098507842392,-0.008740691591923162,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.778620779220779,-0.030600000000000138
trail,15,0.12,,0.15,101,-0.8883101092783956,-0.008795149596815799,-0.030600000000000138,0.4158415841584158,0.1194000000000001,-0.14081739130434773,0.1194000000000001,-0.1506
fixed,25,3.0,0.05,,101,-0.8917777402798224,-0.008829482577027944,-0.05060000000000005,0.15841584158415842,0.2008171921990473,-0.05060000000000005,0.6462489892984541,-0.05060000000000016
trail,5,0.25,,0.2,101,-0.8940310740316332,-0.008851792812194387,-0.03185986738238074,0.297029702970297,0.2494,-0.1129260437375746,0.2494,-0.16872227074235807
fixed,15,0.25,0.1,,101,-0.8940497190186081,-0.008851977416025822,-0.04978032786885252,0.36633663366336633,0.2494,-0.10060000000000009,0.2494,-0.10060000000000009
fixed,30,0.6,0.07,,101,-0.8945683337586622,-0.008857112215432299,-0.07060000000000007,0.22772277227722773,0.2660200139958015,-0.07060000000000018,0.5994000000000003,-0.07060000000000018
trail,15,0.25,,0.15,101,-0.9007399374489978,-0.008918217202465325,-0.0370331959976455,0.36633663366336633,0.2494,-0.14081739130434773,0.2494,-0.1506
fixed,20,0.1,0.07,,101,-0.9031494521961071,-0.008942073784119871,-0.07060000000000007,0.3564356435643564,0.09940000000000009,-0.07060000000000007,0.09940000000000009,-0.07060000000000018
trail,3,0.12,,0.1,101,-0.9037759656691864,-0.008948276887813727,-0.027907692307692144,0.2376237623762376,0.1194000000000001,-0.0854056537102474,0.1194000000000001,-0.10060000000000009
fixed,5,0.5,0.1,,101,-0.9041384198688246,-0.008951865543255689,-0.03470341034103404,0.2871287128712871,0.11761705426356588,-0.10059999999999998,0.4994,-0.10060000000000009
fixed,25,0.35,0.05,,101,-0.9099074954826913,-0.009008985103789023,-0.05060000000000005,0.16831683168316833,0.3494000000000001,-0.05060000000000005,0.3494000000000001,-0.05060000000000016
fixed,15,0.3,0.07,,101,-0.9111232942551842,-0.009021022715397864,-0.07060000000000007,0.2871287128712871,0.29940000000000005,-0.07060000000000007,0.29940000000000005,-0.07060000000000018
trail,15,0.1,,0.15,101,-0.9115806239574861,-0.009025550732252337,-0.027546107784431072,0.43564356435643564,0.09940000000000009,-0.14081739130434773,0.09940000000000009,-0.1506
trail,8,0.1,,0.15,101,-0.9116415752327293,-0.009026154210225042,-0.026839067055393583,0.36633663366336633,0.09940000000000009,-0.11220164271047224,0.09940000000000009,-0.1506
fixed,10,0.75,0.03,,101,-0.9120306300050183,-0.009030006237673449,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.7494,-0.030600000000000138
trail,8,0.25,,0.15,101,-0.9130097206591135,-0.009039700204545678,-0.03205020384391395,0.31683168316831684,0.2494,-0.11220164271047224,0.2494,-0.1506
fixed,10,0.5,0.03,,101,-0.914439107847022,-0.009053852552940812,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.4994,-0.030600000000000138
fixed,15,0.45,0.05,,101,-0.9170435579164681,-0.009079639187291762,-0.05060000000000005,0.19801980198019803,0.19683863393810047,-0.05060000000000005,0.44939999999999997,-0.05060000000000016
fixed,10,0.7,0.1,,101,-0.919731220388167,-0.009106249706813535,-0.045656320400500675,0.25742574257425743,0.25180847784200394,-0.10059999999999998,0.6993999999999999,-0.10060000000000009
fixed,10,0.55,0.1,,101,-0.9221396982301707,-0.009130096022080899,-0.045656320400500675,0.25742574257425743,0.32691937984496117,-0.10059999999999998,0.5494,-0.10060000000000009
fixed,5,0.5,0.05,,101,-0.9238786046457318,-0.009147312917284474,-0.05060000000000005,0.22772277227722773,0.09955349194167311,-0.05060000000000005,0.4994,-0.05060000000000016
trail,8,0.75,,0.2,101,-0.9287424624927921,-0.00919546992567121,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.7494,-0.19317950530035327
fixed,15,0.35,0.03,,101,-0.930868677762543,-0.009216521562005376,-0.030600000000000026,0.10891089108910891,0.14332165358932242,-0.030600000000000138,0.3494000000000001,-0.030600000000000138
fixed,25,0.1,0.07,,101,-0.9312822994534856,-0.009220616826272135,-0.07060000000000007,0.36633663366336633,0.09940000000000009,-0.07060000000000007,0.09940000000000009,-0.07060000000000018
fixed,8,0.75,0.03,,101,-0.9317399888798301,-0.009225148404750793,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.7494,-0.030600000000000138
fixed,20,0.35,0.15,,101,-0.9323031128827481,-0.0092307238899282,-0.04878092428711896,0.33663366336633666,0.3494000000000001,-0.1506,0.3494000000000003,-0.15060000000000012
fixed,20,0.4,0.15,,101,-0.9339160161085563,-0.009246693228797587,-0.04994415990006247,0.32673267326732675,0.3993999999999999,-0.1506,0.3993999999999999,-0.15060000000000012
fixed,15,0.15,0.07,,101,-0.9341884432706807,-0.009249390527432483,-0.07060000000000007,0.32673267326732675,0.14939999999999992,-0.07060000000000007,0.14939999999999992,-0.07060000000000018
trail,10,0.5,,0.2,101,-0.9379995578867327,-0.009287124335512206,-0.037621276595744726,0.3069306930693069,0.13911462544589787,-0.13966249999999997,0.4994,-0.20059999999999995
fixed,25,0.4,0.1,,101,-0.9386186402834649,-0.009293253864192722,-0.10059999999999987,0.31683168316831684,0.3993999999999999,-0.10060000000000009,0.3993999999999999,-0.10060000000000009
trail,8,0.55,,0.2,101,-0.9390569497454321,-0.009297593561835961,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.5494,-0.19317950530035327
fixed,25,0.75,0.07,,101,-0.9433582341021512,-0.009340180535664863,-0.07060000000000007,0.2376237623762376,0.2008171921990473,-0.07060000000000007,0.7494,-0.07060000000000018
fixed,8,0.55,0.03,,101,-0.9478286208644159,-0.00938444179073679,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.5494,-0.030600000000000138
fixed,5,0.25,0.05,,101,-0.9494816990642336,-0.009400808901626076,-0.05060000000000005,0.2376237623762376,0.2494,-0.05060000000000005,0.2494,-0.05060000000000016
fixed,20,0.45,0.05,,101,-0.9497368557142736,-0.009403335205091817,-0.05060000000000005,0.15841584158415842,0.18134640338504954,-0.05060000000000005,0.44939999999999997,-0.05060000000000016
fixed,5,0.4,0.15,,101,-0.9526214061520274,-0.009431895110416113,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.3993999999999999,-0.1506
fixed,15,0.2,0.07,,101,-0.9530048054852461,-0.009435691143418279,-0.07060000000000007,0.31683168316831684,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
fixed,5,0.25,0.1,,101,-0.9544196258753093,-0.009449699266092172,-0.03470341034103404,0.297029702970297,0.2494,-0.10059999999999998,0.2494,-0.10060000000000009
trail,5,0.4,,0.25,101,-0.9575754379006747,-0.009480944929709651,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.3993999999999999,-0.16872227074235807
fixed,30,0.1,0.07,,101,-0.9582359134262309,-0.009487484291348821,-0.07060000000000007,0.3564356435643564,0.09940000000000009,-0.07060000000000007,0.09940000000000009,-0.07060000000000018
fixed,10,0.45,0.25,,101,-0.9598129946644122,-0.009503098957073387,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.13966249999999997,0.44939999999999997,-0.16614054054054056
fixed,10,0.15,0.07,,101,-0.9608993559771882,-0.00951385500967513,-0.07059999999999995,0.2871287128712871,0.14939999999999992,-0.07060000000000007,0.14939999999999992,-0.07060000000000018
fixed,15,0.12,0.07,,101,-0.9610150866992876,-0.009515000858408788,-0.07060000000000007,0.3465346534653465,0.1194000000000001,-0.07060000000000007,0.1194000000000001,-0.07060000000000018
fixed,10,0.7,0.03,,101,-0.9620306300050182,-0.009525055742623943,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.6993999999999999,-0.030600000000000138
trail,5,0.4,,0.2,101,-0.9640328868930733,-0.009544880068248251,-0.03185986738238074,0.297029702970297,0.11337849462365572,-0.1129260437375746,0.3993999999999999,-0.16872227074235807
fixed,8,0.1,0.2,,101,-0.9649592596117927,-0.009554052075364285,-0.026839067055393583,0.36633663366336633,0.09940000000000009,-0.134975,0.09940000000000009,-0.19317950530035327
fixed,8,0.1,0.25,,101,-0.9649592596117927,-0.009554052075364285,-0.026839067055393583,0.36633663366336633,0.09940000000000009,-0.134975,0.09940000000000009,-0.19317950530035327
trail,8,0.1,,0.25,101,-0.9649592596117927,-0.009554052075364285,-0.026839067055393583,0.36633663366336633,0.09940000000000009,-0.134975,0.09940000000000009,-0.19317950530035327
fixed,10,0.12,0.07,,101,-0.9665591448260825,-0.00956989252303052,-0.07059999999999995,0.3069306930693069,0.1194000000000001,-0.07060000000000007,0.1194000000000001,-0.07060000000000018
fixed,8,0.1,0.1,,101,-0.9669126059697252,-0.00957339213831411,-0.026852983293556076,0.36633663366336633,0.09940000000000009,-0.10059999999999998,0.09940000000000009,-0.10060000000000009
fixed,5,0.35,0.1,,101,-0.9681169144924799,-0.00958531598507406,-0.03470341034103404,0.2871287128712871,0.21432537313432837,-0.10059999999999998,0.3494000000000001,-0.10060000000000009
fixed,5,0.4,0.2,,101,-0.9707436768943855,-0.009611323533607777,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.3993999999999999,-0.16872227074235807
fixed,5,0.4,0.25,,101,-0.9707436768943855,-0.009611323533607777,-0.03185986738238074,0.297029702970297,0.11761705426356588,-0.1129260437375746,0.3993999999999999,-0.16872227074235807
fixed,8,0.65,0.1,,101,-0.9726797866253964,-0.009630492936885114,-0.038259574468085214,0.27722772277227725,0.137434188034188,-0.10059999999999998,0.6493999999999999,-0.10060000000000009
fixed,20,3.0,0.07,,101,-0.9777863039221598,-0.00968105251408079,-0.07060000000000007,0.21782178217821782,0.1728104046242775,-0.07060000000000007,1.0879850178359098,-0.07060000000000018
trail,8,0.7,,0.2,101,-0.9787424624927922,-0.009690519430621705,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.6993999999999999,-0.19317950530035327
fixed,8,0.65,0.2,,101,-0.9799507121419152,-0.009702482298434805,-0.03824705882352948,0.27722772277227725,0.137434188034188,-0.134975,0.6493999999999999,-0.19317950530035327
fixed,8,0.65,0.25,,101,-0.9799507121419152,-0.009702482298434805,-0.03824705882352948,0.27722772277227725,0.137434188034188,-0.134975,0.6493999999999999,-0.19317950530035327
fixed,8,0.7,0.03,,101,-0.9817399888798302,-0.009720197909701288,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.6993999999999999,-0.030600000000000138
fixed,8,0.1,0.15,,101,-0.9819000959098032,-0.009721783127819834,-0.026839067055393583,0.36633663366336633,0.09940000000000009,-0.13966249999999997,0.09940000000000009,-0.15060000000000012
fixed,20,0.9,0.07,,101,-0.9819557373424854,-0.009722334033093916,-0.07060000000000007,0.21782178217821782,0.1728104046242775,-0.07060000000000007,0.8993999999999999,-0.07060000000000018
trail,8,0.9,,0.2,101,-0.9852359689862987,-0.00975481157412177,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.6929064935064934,-0.19317950530035327
trail,8,3.0,,0.2,101,-0.9852359689862987,-0.00975481157412177,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.6929064935064934,-0.19317950530035327
fixed,5,0.35,0.05,,101,-0.9878570992693873,-0.009780763359102844,-0.05060000000000005,0.22772277227722773,0.09955349194167311,-0.05060000000000005,0.3494000000000001,-0.05060000000000016
fixed,8,0.9,0.03,,101,-0.9882334953733367,-0.009784490053201353,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.6929064935064934,-0.030600000000000138
fixed,8,3.0,0.03,,101,-0.9882334953733367,-0.009784490053201353,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.6929064935064934,-0.030600000000000138
fixed,15,0.35,0.05,,101,-0.9938786109127717,-0.009840382286265067,-0.05060000000000005,0.19801980198019803,0.3494000000000001,-0.05060000000000005,0.3494000000000001,-0.05060000000000016
fixed,8,0.65,0.15,,101,-0.9968915484399256,-0.009870213350890352,-0.03824705882352948,0.27722772277227725,0.137434188034188,-0.13966249999999997,0.6493999999999999,-0.15060000000000012
fixed,10,0.35,0.25,,101,-0.9983596349345866,-0.009884748860738481,-0.04114054054054046,0.2871287128712871,0.3494000000000001,-0.13966249999999997,0.3494000000000003,-0.16614054054054056
fixed,8,0.3,0.05,,101,-1.0022418354869636,-0.009923186489969937,-0.05060000000000005,0.2079207920792079,0.29940000000000005,-0.05060000000000005,0.29940000000000005,-0.05060000000000016
fixed,8,0.1,0.05,,101,-1.003789394399993,-0.009938508855445475,-0.05060000000000005,0.27722772277227725,0.09940000000000009,-0.05060000000000005,0.09940000000000009,-0.05060000000000016
fixed,5,0.45,0.1,,101,-1.0041384198688246,-0.00994196455315668,-0.03470341034103404,0.2871287128712871,0.11761705426356588,-0.10059999999999998,0.44939999999999997,-0.10060000000000009
fixed,10,0.45,0.2,,101,-1.0061027473145885,-0.0099614133397484,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.13966249999999997,0.44939999999999997,-0.20059999999999995
trail,8,0.1,,0.2,101,-1.0086061374302446,-0.009986199380497471,-0.026839067055393583,0.36633663366336633,0.09940000000000009,-0.134975,0.09940000000000009,-0.19317950530035327
fixed,25,0.5,0.07,,101,-1.0087948441624106,-0.009988067763984263,-0.07060000000000007,0.2376237623762376,0.2163349195241428,-0.07060000000000007,0.4994,-0.07060000000000018
fixed,30,0.55,0.07,,101,-1.0125915895726156,-0.010025659302699165,-0.07060000000000007,0.22772277227722773,0.2660200139958015,-0.07060000000000018,0.5494000000000002,-0.07060000000000018
trail,10,0.4,,0.2,101,-1.014061845725517,-0.01004021629431205,-0.037621276595744726,0.3069306930693069,0.13911462544589787,-0.13966249999999997,0.3993999999999999,-0.20059999999999995
fixed,10,0.45,0.03,,101,-1.014439107847022,-0.010043951562841803,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.44939999999999997,-0.030600000000000138
trail,10,0.35,,0.2,101,-1.0151371145427204,-0.010050862520224954,-0.037621276595744726,0.3069306930693069,0.3494000000000001,-0.13966249999999997,0.3494000000000003,-0.20059999999999995
fixed,8,0.2,0.07,,101,-1.0204423830233351,-0.01010338993092411,-0.07059999999999995,0.27722772277227725,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
fixed,5,0.45,0.05,,101,-1.0238786046457318,-0.010137411927185463,-0.05060000000000005,0.22772277227722773,0.09955349194167311,-0.05060000000000005,0.44939999999999997,-0.05060000000000016
trail,8,0.6,,0.25,101,-1.0244085789174195,-0.010142659197202173,-0.03653486805165636,0.27722772277227725,0.137434188034188,-0.134975,0.5994000000000003,-0.19317950530035327
fixed,5,0.6,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,0.65,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,0.7,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,0.75,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,0.8,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,0.85,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,0.9,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
fixed,5,3.0,0.07,,101,-1.025394335513047,-0.010152419163495515,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5539454545454546,-0.07060000000000018
trail,10,0.25,,0.15,101,-1.0265906744126498,-0.010164264103095543,-0.03817872638208526,0.3069306930693069,0.2494,-0.13643333333333324,0.2494,-0.1506
fixed,30,0.25,0.07,,101,-1.0269297459215152,-0.010167621246747676,-0.07060000000000007,0.26732673267326734,0.2494,-0.07060000000000018,0.24940000000000023,-0.07060000000000018
fixed,5,0.55,0.07,,101,-1.0299397900585017,-0.01019742366394556,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.5494,-0.07060000000000018
fixed,30,0.4,0.05,,101,-1.0306015856078428,-0.010203976095127156,-0.05060000000000005,0.1485148514851485,0.2660200139958015,-0.05060000000000005,0.3993999999999999,-0.05060000000000016
trail,8,0.35,,0.15,101,-1.0340980735402057,-0.010238594787526789,-0.03205020384391395,0.31683168316831684,0.1447616352201257,-0.11220164271047224,0.3494000000000003,-0.1506
trail,8,0.85,,0.25,101,-1.0375044962890572,-0.01027232174543621,-0.03653486805165636,0.27722772277227725,0.137434188034188,-0.134975,0.8494,-0.19317950530035327
fixed,10,0.25,0.1,,101,-1.0398004690949934,-0.01029505414945538,-0.042952941176470485,0.297029702970297,0.2494,-0.10059999999999998,0.2494,-0.10060000000000009
fixed,10,0.2,0.07,,101,-1.0425671889683557,-0.010322447415528273,-0.07059999999999995,0.27722772277227725,0.19939999999999997,-0.07060000000000007,0.19939999999999997,-0.07060000000000018
fixed,10,0.5,0.1,,101,-1.0437814892749464,-0.010334470190841053,-0.045656320400500675,0.25742574257425743,0.32691937984496117,-0.10059999999999998,0.4994,-0.10060000000000009
fixed,30,3.0,0.07,,101,-1.0443926586914554,-0.010340521373182726,-0.07060000000000007,0.22772277227722773,0.2660200139958015,-0.07060000000000018,0.7340570397111913,-0.07060000000000018
fixed,10,0.35,0.2,,101,-1.0446493875847633,-0.010343063243413499,-0.04114054054054046,0.2871287128712871,0.3494000000000001,-0.13966249999999997,0.3494000000000003,-0.20059999999999995
trail,10,0.35,,0.15,101,-1.0476790272937422,-0.010373059676175665,-0.03817872638208526,0.3069306930693069,0.1447616352201257,-0.13643333333333324,0.3494000000000003,-0.1506
fixed,8,0.5,0.03,,101,-1.0478286208644156,-0.010374540800637778,-0.030600000000000026,0.1188118811881188,0.08526448598130824,-0.030600000000000138,0.4994,-0.030600000000000138
fixed,20,0.55,0.07,,101,-1.0490925293397788,-0.010387054745938405,-0.07060000000000007,0.21782178217821782,0.18134640338504954,-0.07060000000000007,0.5494000000000002,-0.07060000000000018
fixed,20,0.35,0.05,,101,-1.0497368557142728,-0.0103934342149928,-0.05060000000000005,0.16831683168316833,0.3494000000000001,-0.05060000000000005,0.3494000000000001,-0.05060000000000016
fixed,15,0.35,0.1,,101,-1.0511251907167198,-0.010407180106106136,-0.061484070058381926,0.33663366336633666,0.3494000000000001,-0.10060000000000009,0.3494000000000003,-0.10060000000000009
fixed,20,0.6,0.07,,101,-1.0589762502700113,-0.010484913369010012,-0.07060000000000007,0.21782178217821782,0.18134640338504954,-0.07060000000000007,0.5994000000000003,-0.07060000000000018
fixed,25,0.4,0.05,,101,-1.059907495482692,-0.010494133618640515,-0.05060000000000005,0.15841584158415842,0.2163349195241428,-0.05060000000000005,0.3993999999999999,-0.05060000000000016
fixed,10,0.45,0.15,,101,-1.0634609240755006,-0.010529316079955452,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.1506,0.44939999999999997,-0.15060000000000012
fixed,10,0.25,0.05,,101,-1.0713632874016052,-0.010607557301005993,-0.05060000000000005,0.21782178217821782,0.2494,-0.05060000000000005,0.2494,-0.05060000000000016
trail,10,0.25,,0.2,101,-1.0741317577514082,-0.010634967898528795,-0.037621276595744726,0.3069306930693069,0.2494,-0.13966249999999997,0.2494,-0.20059999999999995
fixed,15,0.4,0.1,,101,-1.0742901377204164,-0.010636536017033826,-0.061484070058381926,0.33663366336633666,0.3993999999999999,-0.10060000000000009,0.3993999999999999,-0.10060000000000009
fixed,20,0.85,0.07,,101,-1.0819557373424846,-0.010712433042994898,-0.07060000000000007,0.21782178217821782,0.1728104046242775,-0.07060000000000007,0.8494,-0.07060000000000018
trail,8,0.8,,0.25,101,-1.0875044962890572,-0.010767371250386706,-0.03653486805165636,0.27722772277227725,0.137434188034188,-0.134975,0.7994,-0.19317950530035327
fixed,15,3.0,0.07,,101,-1.0883300746886617,-0.010775545293947145,-0.07060000000000007,0.25742574257425743,0.19683863393810047,-0.07060000000000007,1.1812181818181817,-0.07060000000000018
trail,8,0.5,,0.2,101,-1.0890569497454317,-0.010782742076687443,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.4994,-0.19317950530035327
fixed,10,0.35,0.15,,101,-1.1020075643456755,-0.01091096598362055,-0.04114054054054046,0.2871287128712871,0.3494000000000001,-0.1506,0.3494000000000003,-0.15060000000000012
fixed,5,0.5,0.07,,101,-1.1020977862049368,-0.01091185926935581,-0.03896530442035025,0.26732673267326734,0.09955349194167311,-0.07060000000000007,0.4994,-0.07060000000000018
trail,8,0.45,,0.2,101,-1.1024897855663274,-0.010915740451151757,-0.03294323432343234,0.2871287128712871,0.137434188034188,-0.134975,0.44939999999999997,-0.19317950530035327
fixed,5,0.4,0.1,,101,-1.1041384198688247,-0.01093206356305767,-0.03470341034103404,0.2871287128712871,0.11761705426356588,-0.10059999999999998,0.3993999999999999,-0.10060000000000009
fixed,8,0.12,0.07,,101,-1.1089587987807843,-0.010979790086938458,-0.04742539682539677,0.3069306930693069,0.1194000000000001,-0.07060000000000007,0.1194000000000001,-0.07060000000000018
fixed,10,0.4,0.03,,101,-1.114439107847022,-0.01103405057274279,-0.030600000000000026,0.1188118811881188,0.08371163287086462,-0.030600000000000138,0.3993999999999999,-0.030600000000000138
fixed,15,0.4,0.05,,101,-1.1170435579164677,-0.01105983720709374,-0.05060000000000005,0.19801980198019803,0.19683863393810047,-0.05060000000000005,0.3993999999999999,-0.05060000000000016
fixed,8,0.6,0.1,,101,-1.1226797866253952,-0.011115641451736586,-0.038259574468085214,0.27722772277227725,0.137434188034188,-0.10059999999999998,0.5994000000000003,-0.10060000000000009
fixed,5,0.4,0.05,,101,-1.1238786046457316,-0.011127510937086452,-0.05060000000000005,0.22772277227722773,0.09955349194167311,-0.05060000000000005,0.3993999999999999,-0.05060000000000016
fixed,5,0.25,0.07,,101,-1.1277008806234388,-0.011165355253697414,-0.03896530442035025,0.27722772277227725,0.2494,-0.07060000000000007,0.2494,-0.07060000000000018
fixed,8,0.6,0.2,,101,-1.129950712141914,-0.011187630813286276,-0.03824705882352948,0.27722772277227725,0.137434188034188,-0.134975,0.5994000000000003,-0.19317950530035327
fixed,8,0.6,0.25,,101,-1.129950712141914,-0.011187630813286276,-0.03824705882352948,0.27722772277227725,0.137434188034188,-0.134975,0.5994000000000003,-0.19317950530035327
fixed,8,0.85,0.1,,101,-1.1357757039970329,-0.011245303999970622,-0.038259574468085214,0.27722772277227725,0.137434188034188,-0.10059999999999998,0.8494,-0.10060000000000009
fixed,10,0.4,0.25,,101,-1.1370693123539426,-0.011258112003504381,-0.04114054054054046,0.27722772277227725,0.32691937984496117,-0.13966249999999997,0.3993999999999999,-0.16614054054054056
